album_popularity,album_id,energy,analysis_url,speechiness,duration,id,title,track_popularity,track_id,acousticness,track_href,artist_id,artist_popularity,danceability,album_release_date,tempo,number,instrumentalness,key,duration_ms,album_name,now_release_date,artist,type,liveness,uri,volume_number,mode,time_signature,loudness,valence
66,2zwyBK8ea29FqWuY8IiRJu,0.724,https://api.spotify.com/v1/audio-analysis/2q4rjDy9WhaN3o9MvDbO21,0.111,192,2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,64,2q4rjDy9WhaN3o9MvDbO21,0.0175,https://api.spotify.com/v1/tracks/2q4rjDy9WhaN3o9MvDbO21,6GMYJwaziB4ekv1Y6wCDWS,70,0.761,2008-01-01,149.936,8.,0,7,193387,iSouljaBoyTellem,"June 30, 2009",Soulja Boy,audio_features,0.116,spotify:track:2q4rjDy9WhaN3o9MvDbO21,31,1,4,-3.818,0.814
77,39P7VD7qlg3Z0ltq60eHp7,0.72,https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb,0.0628,223,4JehYebiI9JE8sR8MisGVb,Halo,75,4JehYebiI9JE8sR8MisGVb,0.272,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,6vWDO969PvNqNYHIOW5v0m,88,0.508,2008-11-14,79.983,9.,0,11,261640,I AM...SASHA FIERCE,"June 30, 2009",Beyoncé,audio_features,0.0563,spotify:track:4JehYebiI9JE8sR8MisGVb,31,0,4,-5.908,0.476
70,6dTn9vJSxVTIGm4Cu5dH4x,0.652,https://api.spotify.com/v1/audio-analysis/6Hn9Uc1mMNfqChXU3txNke,0.0311,251,6Hn9Uc1mMNfqChXU3txNke,Mad,59,6Hn9Uc1mMNfqChXU3txNke,0.652,https://api.spotify.com/v1/tracks/6Hn9Uc1mMNfqChXU3txNke,21E3waRsmPlU7jZsS13rcj,81,0.729,2008-01-01,129.987,10.,0,0,254533,Year Of The Gentleman (Bonus Track Edition),"June 30, 2009",Ne-Yo,audio_features,0.115,spotify:track:6Hn9Uc1mMNfqChXU3txNke,31,1,4,-5.277,0.696
65,0wcuOAo2w5jxwp7N57QKNN,0.841,https://api.spotify.com/v1/audio-analysis/2tAtg37styBgPSHzKnJQYB,0.0375,229,2tAtg37styBgPSHzKnJQYB,Please Don't Leave Me,50,2tAtg37styBgPSHzKnJQYB,0.00971,https://api.spotify.com/v1/tracks/2tAtg37styBgPSHzKnJQYB,1KCSPY1glIKqW2TotWuXOR,80,0.591,2008-10-24,138.037,11.,0,6,231560,Funhouse,"June 30, 2009",P!nk,audio_features,0.262,spotify:track:2tAtg37styBgPSHzKnJQYB,31,1,4,-4.498,0.76
47,5S8EMeYLuTjcGuaG8Dsc9p,0.674,https://api.spotify.com/v1/audio-analysis/0upQ8bgqXGhFsBgvchxbGm,0.12,219,0upQ8bgqXGhFsBgvchxbGm,Love Sex Magic,47,0upQ8bgqXGhFsBgvchxbGm,0.0199,https://api.spotify.com/v1/tracks/0upQ8bgqXGhFsBgvchxbGm,2NdeV5rLm47xAvogXrYhJX,73,0.903,2009-03-12,106.952,12.,0,10,220040,Love Sex Magic,"June 30, 2009",Ciara,audio_features,0.309,spotify:track:0upQ8bgqXGhFsBgvchxbGm,31,0,4,-5.061,0.873
72,2tve5DGwub1TtbX1khPX5j,0.587,https://api.spotify.com/v1/audio-analysis/2hdy9Wt9qp7M7d0U3ossu2,0.0339,213,2hdy9Wt9qp7M7d0U3ossu2,If U Seek Amy,57,2hdy9Wt9qp7M7d0U3ossu2,0.0192,https://api.spotify.com/v1/tracks/2hdy9Wt9qp7M7d0U3ossu2,26dSoYclwsYLMAKD3tpOr4,81,0.717,2009-01-06,129.954,13.,0,4,216520,Circus (Deluxe Version),"June 30, 2009",Britney Spears,audio_features,0.0523,spotify:track:2hdy9Wt9qp7M7d0U3ossu2,31,0,4,-7.296,0.544
61,4h8seeFAi6iYhslcWIxTSG,0.882,https://api.spotify.com/v1/audio-analysis/4Dm32oO01YpIubCHaAtKkN,0.0509,211,4Dm32oO01YpIubCHaAtKkN,My Life Would Suck Without You,58,4Dm32oO01YpIubCHaAtKkN,0.0014,https://api.spotify.com/v1/tracks/4Dm32oO01YpIubCHaAtKkN,3BmGtnKgCSGYIUhmivXKWX,76,0.526,2009-03-06,144.982,14.,0,9,211493,All I Ever Wanted,"June 30, 2009",Kelly Clarkson,audio_features,0.144,spotify:track:4Dm32oO01YpIubCHaAtKkN,31,1,4,-4.006,0.412
,,,,,192,,Don't Trust Me,,,,,,,,,,15.,,,,,"June 30, 2009",3OH!3,,,,31,,,,
54,1aWIPcWf3fDEZT6geXjCfU,0.901,https://api.spotify.com/v1/audio-analysis/2DNdEpV9UnsYjL6w1Dp1aS,0.0893,296,2DNdEpV9UnsYjL6w1Dp1aS,That's Not My Name,50,2DNdEpV9UnsYjL6w1Dp1aS,0.0451,https://api.spotify.com/v1/tracks/2DNdEpV9UnsYjL6w1Dp1aS,2wvUfjKGoXvcnDHq7GgMOa,57,0.755,2008-07-29,145.042,16.,0.0373,9,310573,We Started Nothing,"June 30, 2009",The Ting Tings,audio_features,0.363,spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,31,1,4,-3.152,0.956
74,3ibdlhMmbFPMYoWvwHCzI3,0.803,https://api.spotify.com/v1/audio-analysis/4IoYz8XqqdowINzfRrFnhi,0.0413,240,4IoYz8XqqdowINzfRrFnhi,You Found Me,70,4IoYz8XqqdowINzfRrFnhi,0.0187,https://api.spotify.com/v1/tracks/4IoYz8XqqdowINzfRrFnhi,0zOcE3mg9nS6l3yxt1Y0bK,76,0.338,2009-01-30,151.994,17.,0,8,241853,The Fray,"June 30, 2009",The Fray,audio_features,0.136,spotify:track:4IoYz8XqqdowINzfRrFnhi,31,0,4,-5.412,0.398
76,0GQ9AZBJSj109gmSdSrviC,0.911,https://api.spotify.com/v1/audio-analysis/4QJLKU75Rg4558f4LbDBRi,0.0355,245,4QJLKU75Rg4558f4LbDBRi,If Today Was Your Last Day,64,4QJLKU75Rg4558f4LbDBRi,8.67e-05,https://api.spotify.com/v1/tracks/4QJLKU75Rg4558f4LbDBRi,6deZN1bslXzeGvOLaLMOIF,78,0.485,2008-11-14,89.956,18.,0,3,249067,Dark Horse,"June 30, 2009",Nickelback,audio_features,0.092,spotify:track:4QJLKU75Rg4558f4LbDBRi,31,1,4,-5.749,0.55
61,3MHTGwjWJhfcc3yBnvo6yh,0.786,https://api.spotify.com/v1/audio-analysis/2YVCkTYJpv5jelYrHYoEG8,0.034,253,2YVCkTYJpv5jelYrHYoEG8,I Run to You,56,2YVCkTYJpv5jelYrHYoEG8,0.163,https://api.spotify.com/v1/tracks/2YVCkTYJpv5jelYrHYoEG8,32WkQRZEVKSzVAAYqukAEA,72,0.656,2008-04-14,113.963,19.,5.99e-05,3,256013,Lady Antebellum,"June 30, 2009",Lady Antebellum,audio_features,0.124,spotify:track:2YVCkTYJpv5jelYrHYoEG8,31,1,4,-4.451,0.39
26,4QTVzLMZZLPHPMcyY1NyO7,0.61,https://api.spotify.com/v1/audio-analysis/74v5GTzfb9yLnFe96pyghc,0.0411,239,74v5GTzfb9yLnFe96pyghc,Note To God,26,74v5GTzfb9yLnFe96pyghc,0.441,https://api.spotify.com/v1/tracks/74v5GTzfb9yLnFe96pyghc,0AuZVHIr5WSEBbBLZwWwWc,53,0.532,2009-05-15,119.999,20.,0,9,239760,Note To God,"June 30, 2009",Charice,audio_features,0.0746,spotify:track:74v5GTzfb9yLnFe96pyghc,31,1,4,-4.617,0.0713
64,5ySxm9hxBNss01WCL7GLyQ,0.973,https://api.spotify.com/v1/audio-analysis/6sbXGUn9V9ZaLwLdOfpKRE,0.037,232,6sbXGUn9V9ZaLwLdOfpKRE,Larger Than Life,56,6sbXGUn9V9ZaLwLdOfpKRE,0.11,https://api.spotify.com/v1/tracks/6sbXGUn9V9ZaLwLdOfpKRE,5rSXSAkZ67PYJSvpUpkOr7,76,0.661,1999-05-18,108.037,1.,1.74e-05,0,232827,Millennium,"July 18, 2000; 16 years ago ",Backstreet Boys,audio_features,0.617,spotify:track:6sbXGUn9V9ZaLwLdOfpKRE,_4,0,4,-2.994,0.772
72,3WNxdumkSMGMJRhEgK80qx,0.939,https://api.spotify.com/v1/audio-analysis/1DSJNBNhGZCigg9ll5VeZv,0.0341,198,1DSJNBNhGZCigg9ll5VeZv,(You Drive Me) Crazy,56,1DSJNBNhGZCigg9ll5VeZv,0.0534,https://api.spotify.com/v1/tracks/1DSJNBNhGZCigg9ll5VeZv,26dSoYclwsYLMAKD3tpOr4,81,0.748,1999,104.001,2.,0,0,198067,...Baby One More Time (Digital Deluxe Version),"July 18, 2000; 16 years ago ",Britney Spears,audio_features,0.32,spotify:track:1DSJNBNhGZCigg9ll5VeZv,_4,0,4,-4.288,0.962
59,2zG5uEJ1zY00uN6qXjPu5d,0.949,https://api.spotify.com/v1/audio-analysis/7ffwRz8lZyDOE4Vj58Lo72,0.0336,227,7ffwRz8lZyDOE4Vj58Lo72,I Need to Know,48,7ffwRz8lZyDOE4Vj58Lo72,0.486,https://api.spotify.com/v1/tracks/7ffwRz8lZyDOE4Vj58Lo72,4wLXwxDeWQ8mtUIRPxGiD6,82,0.813,1999-09-28,115.061,3.,9.75e-06,3,227707,Marc Anthony,"July 18, 2000; 16 years ago ",Marc Anthony,audio_features,0.112,spotify:track:7ffwRz8lZyDOE4Vj58Lo72,_4,0,4,-2.563,0.795
52,551186Jr75bHrh58ZdEMhW,0.849,https://api.spotify.com/v1/audio-analysis/1EZhWJQFf85g6d055Gji8c,0.0905,234,1EZhWJQFf85g6d055Gji8c,Candy,39,1EZhWJQFf85g6d055Gji8c,0.164,https://api.spotify.com/v1/tracks/1EZhWJQFf85g6d055Gji8c,2LJxr7Pt3JnP60eLxwbDOu,67,0.818,1999,100.503,4.,4.36e-05,7,234373,The Best of Mandy Moore,"July 18, 2000; 16 years ago ",Mandy Moore,audio_features,0.165,spotify:track:1EZhWJQFf85g6d055Gji8c,_4,1,4,-4.185,0.656
61,2WIi0lRPypwTbZHrQulb5S,0.969,https://api.spotify.com/v1/audio-analysis/08VeSelC8QYD1MIsK9gAmY,0.0582,206,08VeSelC8QYD1MIsK9gAmY,Blue (Da Ba Dee) - DJ Ponte Ice Pop Radio,56,08VeSelC8QYD1MIsK9gAmY,0.259,https://api.spotify.com/v1/tracks/08VeSelC8QYD1MIsK9gAmY,64rxQRJsLgZwHHyWKB8fiF,64,0.822,1998-11-11,128.007,5.,0.000162,7,283748,Blue (Da Ba Dee),"July 18, 2000; 16 years ago ",Eiffel 65,audio_features,0.39,spotify:track:08VeSelC8QYD1MIsK9gAmY,_4,0,4,-11.471,0.771
30,1bRNKZ1xrY0v9mnXx0eNXp,0.579,https://api.spotify.com/v1/audio-analysis/5a097PAwAVU5MFYVue0xmZ,0.0422,238,5a097PAwAVU5MFYVue0xmZ,It Feels So Good - MJ's 'Its A Rap' Instrumental Mix,30,5a097PAwAVU5MFYVue0xmZ,0.0604,https://api.spotify.com/v1/tracks/5a097PAwAVU5MFYVue0xmZ,5xtqw2B8z8JGfDYi2eAZHI,46,0.632,2016-02-12,135.009,6.,0.885,6,284741,It Feels So Good (MJ's 'Its A Rap' Instrumental Mix),"July 18, 2000; 16 years ago ",Sonique,audio_features,0.161,spotify:track:5a097PAwAVU5MFYVue0xmZ,_4,1,4,-12.204,0.238
65,6MCNMOCRsh6nxs7PNzc0zN,0.664,https://api.spotify.com/v1/audio-analysis/2zee8Zcesqwnnwliw2Jy8M,0.0542,255,2zee8Zcesqwnnwliw2Jy8M,I Belong To You,43,2zee8Zcesqwnnwliw2Jy8M,0.000447,https://api.spotify.com/v1/tracks/2zee8Zcesqwnnwliw2Jy8M,5gznATMVO85ZcLTkE9ULU7,69,0.69,1998-05-12,87.287,7.,0.0343,5,257733,5,"July 18, 2000; 16 years ago ",Lenny Kravitz,audio_features,0.073,spotify:track:2zee8Zcesqwnnwliw2Jy8M,_4,0,4,-7.715,0.654
65,5S4ycMpNlcTpLaO7u6mkkb,0.517,https://api.spotify.com/v1/audio-analysis/68K0qD0VDqdm0eWXsGqnvM,0.0287,250,68K0qD0VDqdm0eWXsGqnvM,I Knew I Loved You,58,68K0qD0VDqdm0eWXsGqnvM,0.307,https://api.spotify.com/v1/tracks/68K0qD0VDqdm0eWXsGqnvM,3NRFinRTEqUCfaTTZmk8ek,65,0.556,1997,169.938,8.,0.00115,9,251253,Truly Madly Completely - The Best of Savage Garden,"July 18, 2000; 16 years ago ",Savage Garden,audio_features,0.077,spotify:track:68K0qD0VDqdm0eWXsGqnvM,_4,1,4,-8.769,0.779
65,2hwM2z7y5OWRkCZ9cPaOLq,0.485,https://api.spotify.com/v1/audio-analysis/6ctr1K7KzKErxbfGAynL8A,0.0376,279,6ctr1K7KzKErxbfGAynL8A,I Wanna Know,60,6ctr1K7KzKErxbfGAynL8A,0.256,https://api.spotify.com/v1/tracks/6ctr1K7KzKErxbfGAynL8A,3zTOe1BtyTkwNvYZOxXktX,67,0.724,2008-10-14,136.057,9.,1.35e-05,6,296800,Greatest Hits,"July 18, 2000; 16 years ago ",Joe,audio_features,0.416,spotify:track:6ctr1K7KzKErxbfGAynL8A,_4,1,4,-5.919,0.581
39,3Xyr9OCw0F6jKRpbPbcHhz,0.841,https://api.spotify.com/v1/audio-analysis/0QRDrp1fm7aNeU0m0vZAY9,0.15,284,0QRDrp1fm7aNeU0m0vZAY9,Try Again,34,0QRDrp1fm7aNeU0m0vZAY9,0.263,https://api.spotify.com/v1/tracks/0QRDrp1fm7aNeU0m0vZAY9,44d6kiYityw5RMbE6lRv6i,30,0.635,2007-01-16,93.051,10.,0,1,284240,A Salute To Aaliyah,"July 18, 2000; 16 years ago ",Aaliyah Tribute,audio_features,0.163,spotify:track:0QRDrp1fm7aNeU0m0vZAY9,_4,0,4,-6.369,0.916
58,3Gby5NNeNYkMgAnrtEA3lc,0.945,https://api.spotify.com/v1/audio-analysis/5yaCquc7koPqtgj7v0lwHX,0.0418,245,5yaCquc7koPqtgj7v0lwHX,Waiting for Tonight,46,5yaCquc7koPqtgj7v0lwHX,0.00341,https://api.spotify.com/v1/tracks/5yaCquc7koPqtgj7v0lwHX,2DlGxzQSjYe5N6G9nkYghR,80,0.695,1999-05-31,125.013,11.,0.0727,10,246427,On The 6,"July 18, 2000; 16 years ago ",Jennifer Lopez,audio_features,0.103,spotify:track:5yaCquc7koPqtgj7v0lwHX,_4,0,4,-6.165,0.845
55,6J9fX2iXc9W7ILQUWvEhAx,0.494,https://api.spotify.com/v1/audio-analysis/0AcLrSfAEBQcUnHOTm5pXg,0.0786,275,0AcLrSfAEBQcUnHOTm5pXg,Get It On Tonite,49,0AcLrSfAEBQcUnHOTm5pXg,0.278,https://api.spotify.com/v1/tracks/0AcLrSfAEBQcUnHOTm5pXg,0iVrCROxeyon7MZUW3MfzT,61,0.806,2015-09-25,99.003,12.,4.69e-05,10,277413,Best Of Montell Jordan,"July 18, 2000; 16 years ago ",Montell Jordan,audio_features,0.0633,spotify:track:0AcLrSfAEBQcUnHOTm5pXg,_4,0,4,-9.973,0.871
49,51B1RzotO05EShjth3xkOZ,0.56,https://api.spotify.com/v1/audio-analysis/4cIwg5VY8Lo1NYwq7llOth,0.113,245,4cIwg5VY8Lo1NYwq7llOth,Steal My Kisses,45,4cIwg5VY8Lo1NYwq7llOth,0.241,https://api.spotify.com/v1/tracks/4cIwg5VY8Lo1NYwq7llOth,7sJ9LR0mCMgFlzJ6Y9xP64,48,0.914,1999-09-21,101.017,13.,0.0213,7,245360,Burn To Shine,"July 18, 2000; 16 years ago ",Ben Harper And The Innocent Criminals,audio_features,0.217,spotify:track:4cIwg5VY8Lo1NYwq7llOth,_4,1,4,-11.396,0.872
62,2UQrm3KoMSJ16a2PTUlx2E,0.866,https://api.spotify.com/v1/audio-analysis/5XyPRKhXUalFpS2I5kLQBF,0.0298,182,5XyPRKhXUalFpS2I5kLQBF,Then The Morning Comes,38,5XyPRKhXUalFpS2I5kLQBF,0.0235,https://api.spotify.com/v1/tracks/5XyPRKhXUalFpS2I5kLQBF,2iEvnFsWxR0Syqu2JNopAd,70,0.74,2005-01-01,118.64,14.,0,5,181027,All Star Smash Hits,"July 18, 2000; 16 years ago ",Smash Mouth,audio_features,0.0446,spotify:track:5XyPRKhXUalFpS2I5kLQBF,_4,0,4,-5.035,0.962
62,01aoYWjhjshlHf5vJNYb03,0.553,https://api.spotify.com/v1/audio-analysis/4ocbH5ZJqajZIpUrqRUoue,0.0486,238,4ocbH5ZJqajZIpUrqRUoue,Meet Virginia,61,4ocbH5ZJqajZIpUrqRUoue,0.0863,https://api.spotify.com/v1/tracks/4ocbH5ZJqajZIpUrqRUoue,3FUY2gzHeIiaesXtOAdB7A,78,0.675,1998-02-24,90.02,15.,7.58e-06,7,239933,Train,"July 18, 2000; 16 years ago ",Train,audio_features,0.118,spotify:track:4ocbH5ZJqajZIpUrqRUoue,_4,1,4,-7.775,0.57
66,50DkoLL4ArRVXhWx9ssQSe,0.642,https://api.spotify.com/v1/audio-analysis/5TAf4lnZCZTLlZHNZMLFLi,0.0299,236,5TAf4lnZCZTLlZHNZMLFLi,I Try,65,5TAf4lnZCZTLlZHNZMLFLi,0.313,https://api.spotify.com/v1/tracks/5TAf4lnZCZTLlZHNZMLFLi,4ylR3zwA0zaapAu94fktwa,66,0.593,1999-07-03,76.403,16.,0.000582,2,239440,On How Life Is,"July 18, 2000; 16 years ago ",Macy Gray,audio_features,0.0804,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,_4,1,4,-7.284,0.755
40,6zeAInZiw6cchwSFCNTPbD,0.874,https://api.spotify.com/v1/audio-analysis/1B0EEeioVP4BN66WVECaUY,0.115,255,1B0EEeioVP4BN66WVECaUY,This Time Around,28,1B0EEeioVP4BN66WVECaUY,0.0703,https://api.spotify.com/v1/tracks/1B0EEeioVP4BN66WVECaUY,0SdiiPkr02EUdekHZJkt58,62,0.31,2000-05-09,163.86,17.,0,1,257373,This Time Around,"July 18, 2000; 16 years ago ",Hanson,audio_features,0.144,spotify:track:1B0EEeioVP4BN66WVECaUY,_4,1,4,-5.09,0.333
75,5qt11cWjSs5Gbqj2Wyfu38,0.891,https://api.spotify.com/v1/audio-analysis/7yCPwWs66K8Ba5lFuU2bcx,0.057,167,7yCPwWs66K8Ba5lFuU2bcx,All The Small Things,68,7yCPwWs66K8Ba5lFuU2bcx,0.0122,https://api.spotify.com/v1/tracks/7yCPwWs66K8Ba5lFuU2bcx,6FBDaR13swtiWwGhX1WQsP,82,0.439,1999-01-01,148.599,18.,0,0,168000,Enema Of The State,"July 18, 2000; 16 years ago ",blink-182,audio_features,0.547,spotify:track:7yCPwWs66K8Ba5lFuU2bcx,_4,1,4,-4.764,0.689
76,4yHr095BMG5I3IRH4ToE5l,0.732,https://api.spotify.com/v1/audio-analysis/3E5XrOtqMAs7p2wKhwgOjf,0.0334,239,3E5XrOtqMAs7p2wKhwgOjf,Just Dance,63,3E5XrOtqMAs7p2wKhwgOjf,0.0335,https://api.spotify.com/v1/tracks/3E5XrOtqMAs7p2wKhwgOjf,1HY2Jd0NmPuamShAr6KMms,86,0.818,2009-01-01,119.002,1.,4.95e-05,1,241933,The Fame Monster (Deluxe),"March 24, 2009",Lady Gaga,audio_features,0.19,spotify:track:3E5XrOtqMAs7p2wKhwgOjf,30,0,4,-4.474,0.664
72,2tve5DGwub1TtbX1khPX5j,0.695,https://api.spotify.com/v1/audio-analysis/4fixebDZAVToLbUCuEloa2,0.0622,222,4fixebDZAVToLbUCuEloa2,Womanizer,66,4fixebDZAVToLbUCuEloa2,0.073,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,26dSoYclwsYLMAKD3tpOr4,81,0.724,2009-01-06,139.0,2.,0,11,224400,Circus (Deluxe Version),"March 24, 2009",Britney Spears,audio_features,0.0889,spotify:track:4fixebDZAVToLbUCuEloa2,30,1,4,-5.226,0.231
47,5ityWCDWieU2wdh2EwFWyC,0.697,https://api.spotify.com/v1/audio-analysis/1a7e4BJijCkokiqZrI8Vqr,0.0285,180,1a7e4BJijCkokiqZrI8Vqr,Keeps Gettin' Better,37,1a7e4BJijCkokiqZrI8Vqr,0.0739,https://api.spotify.com/v1/tracks/1a7e4BJijCkokiqZrI8Vqr,1l7ZsJRRS8wlW3WfJfPfNS,80,0.645,1999,130.001,3.,0.000842,5,181947,Keeps Gettin' Better: A Decade Of Hits,"March 24, 2009",Christina Aguilera,audio_features,0.575,spotify:track:1a7e4BJijCkokiqZrI8Vqr,30,0,4,-4.733,0.268
50,2YYAJxfw9pfWdMbuTBgtRc,0.773,https://api.spotify.com/v1/audio-analysis/2vVc2G9w2JteBgxpSUVwX5,0.0369,230,2vVc2G9w2JteBgxpSUVwX5,Let It Rock,50,2vVc2G9w2JteBgxpSUVwX5,0.000624,https://api.spotify.com/v1/tracks/2vVc2G9w2JteBgxpSUVwX5,0Chxmm4XMM87mJOHvyiUzL,54,0.618,2008,113.164,4.,0,7,232520,Let It Rock (Remixes),"March 24, 2009",Kevin Rudolf,audio_features,0.0813,spotify:track:2vVc2G9w2JteBgxpSUVwX5,30,1,4,-5.15,0.47
75,3WFTGIO6E3Xh4paEOBY9OU,0.65,https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5,0.121,208,4EWCNWgDS8707fNSZ1oaA5,Heartless,67,4EWCNWgDS8707fNSZ1oaA5,0.0401,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,5K4W6rqBFWDnAN6FQUkS6x,94,0.789,2008-01-01,87.983,5.,0,10,211000,808s & Heartbreak,"March 24, 2009",Kanye West,audio_features,0.249,spotify:track:4EWCNWgDS8707fNSZ1oaA5,30,0,4,-6.16,0.63
70,6dTn9vJSxVTIGm4Cu5dH4x,0.697,https://api.spotify.com/v1/audio-analysis/34ceTg8ChN5HjrqiIYCn9Q,0.122,229,34ceTg8ChN5HjrqiIYCn9Q,Miss Independent,65,34ceTg8ChN5HjrqiIYCn9Q,0.488,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,21E3waRsmPlU7jZsS13rcj,81,0.668,2008-01-01,171.884,6.,0,1,232000,Year Of The Gentleman (Bonus Track Edition),"March 24, 2009",Ne-Yo,audio_features,0.183,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,30,1,4,-5.586,0.714
62,11sKu4dBGvmEZTuVw9EC9A,0.882,https://api.spotify.com/v1/audio-analysis/72by3Re4C3eVEBXvsUo0zV,0.119,232,72by3Re4C3eVEBXvsUo0zV,Green Light,53,72by3Re4C3eVEBXvsUo0zV,0.0912,https://api.spotify.com/v1/tracks/72by3Re4C3eVEBXvsUo0zV,5y2Xq6xcjJb2jVM54GHK3t,87,0.622,2008-10-27,77.506,7.,0,9,284187,Evolver,"March 24, 2009",John Legend,audio_features,0.216,spotify:track:72by3Re4C3eVEBXvsUo0zV,30,0,4,-5.59,0.756
76,3JSWZWeTHF4HDGt5Eozdy7,0.789,https://api.spotify.com/v1/audio-analysis/5X3ahLXhOw16BR09GjYPUT,0.06,293,5X3ahLXhOw16BR09GjYPUT,Rehab,54,5X3ahLXhOw16BR09GjYPUT,0.00361,https://api.spotify.com/v1/tracks/5X3ahLXhOw16BR09GjYPUT,5pKCCKE2ajJHZ9KAiaK11H,94,0.541,2008-06-02,80.075,8.,1.86e-05,1,294720,Good Girl Gone Bad: Reloaded,"March 24, 2009",Rihanna,audio_features,0.319,spotify:track:5X3ahLXhOw16BR09GjYPUT,30,1,4,-5.951,0.446
59,74b3KUT96bmPSN0nlX6YnV,0.61,https://api.spotify.com/v1/audio-analysis/4mYd9FQyU5eekDJyVeIRgS,0.033,217,4mYd9FQyU5eekDJyVeIRgS,I Hate This Part,50,4mYd9FQyU5eekDJyVeIRgS,0.0783,https://api.spotify.com/v1/tracks/4mYd9FQyU5eekDJyVeIRgS,6wPhSqRtPu1UhRCDX5yaDJ,71,0.746,2008-01-01,111.567,9.,0,5,218387,Doll Domination,"March 24, 2009",The Pussycat Dolls,audio_features,0.251,spotify:track:4mYd9FQyU5eekDJyVeIRgS,30,1,4,-4.236,0.516
65,0wcuOAo2w5jxwp7N57QKNN,0.791,https://api.spotify.com/v1/audio-analysis/56elgHuzFP2aqqA0rUjRj1,0.0312,249,56elgHuzFP2aqqA0rUjRj1,Sober,50,56elgHuzFP2aqqA0rUjRj1,0.0753,https://api.spotify.com/v1/tracks/56elgHuzFP2aqqA0rUjRj1,1KCSPY1glIKqW2TotWuXOR,80,0.609,2008-10-24,90.948,10.,0,6,251533,Funhouse,"March 24, 2009",P!nk,audio_features,0.21,spotify:track:56elgHuzFP2aqqA0rUjRj1,30,1,4,-4.887,0.393
59,4aZ3Mf9Tza576UhJ9kjYd7,0.664,https://api.spotify.com/v1/audio-analysis/4wCD0qOFNRu1Q6O3N6ycm4,0.0322,207,4wCD0qOFNRu1Q6O3N6ycm4,Crush,57,4wCD0qOFNRu1Q6O3N6ycm4,0.00836,https://api.spotify.com/v1/tracks/4wCD0qOFNRu1Q6O3N6ycm4,2C9n4tQgNLhHPhSCmdsQnk,58,0.57,2008-11-07,162.084,11.,1.2e-05,0,213520,David Archuleta,"March 24, 2009",David Archuleta,audio_features,0.0719,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,30,0,4,-4.718,0.485
43,2tS4a5yrlCD880xlz7N1S9,0.868,https://api.spotify.com/v1/audio-analysis/3oRMeMMJ1xUhBBpy2iGE2g,0.13,190,3oRMeMMJ1xUhBBpy2iGE2g,About You Now,40,3oRMeMMJ1xUhBBpy2iGE2g,0.00558,https://api.spotify.com/v1/tracks/3oRMeMMJ1xUhBBpy2iGE2g,3SYGWAHCe31oykdeUPpoJp,49,0.489,2008-06-10,164.98,12.,0,6,190560,iCarly - Music From and Inspired by the Hit TV Show,"March 24, 2009",Miranda Cosgrove,audio_features,0.602,spotify:track:3oRMeMMJ1xUhBBpy2iGE2g,30,1,4,-3.8,0.606
67,3BCMpDOcQlbCZpf5vnTadZ,0.725,https://api.spotify.com/v1/audio-analysis/6ihL9TjfRjadfEePzXXyVF,0.0402,211,6ihL9TjfRjadfEePzXXyVF,Gives You Hell,65,6ihL9TjfRjadfEePzXXyVF,0.0156,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF,3vAaWhdBR38Q02ohXqaNHT,71,0.714,2008-12-16,99.988,13.,0,4,213107,When The World Comes Down,"March 24, 2009",The All-American Rejects,audio_features,0.0726,spotify:track:6ihL9TjfRjadfEePzXXyVF,30,1,4,-6.411,0.582
53,4MJcuG31fFG8rimuSCvJyx,0.834,https://api.spotify.com/v1/audio-analysis/7zmqbdEqmQWgU2wOoBPG83,0.0341,227,7zmqbdEqmQWgU2wOoBPG83,Light On,42,7zmqbdEqmQWgU2wOoBPG83,0.0794,https://api.spotify.com/v1/tracks/7zmqbdEqmQWgU2wOoBPG83,4SQxI8xg6LcSWL3KuGVHLa,48,0.446,2008-11-14,132.034,14.,0,9,228827,David Cook,"March 24, 2009",David Cook,audio_features,0.114,spotify:track:7zmqbdEqmQWgU2wOoBPG83,30,0,4,-4.014,0.356
